id,gender,state,edu,edu2,age,ps_weights,duration_seconds,task_number,settle_binary,security,security_binary,culture,culture_binary,jobs,jobs_binary,group_edu,group_men,men0,men25,men50,men75,men100,startDate
22,Female,Nordrhein-Westfalen,"Degree from a university of applied science (diploma, bachelor's or master's)",University,26,0.856748996,408,2,0,5,1,4,0,4,0,20,50,0,0,1,0,0,12/29/16 13:35
22,Female,Nordrhein-Westfalen,"Degree from a university of applied science (diploma, bachelor's or master's)",University,26,0.856748996,408,3,1,5,1,4,0,5,0,30,100,0,0,0,0,1,12/29/16 13:35
22,Female,Nordrhein-Westfalen,"Degree from a university of applied science (diploma, bachelor's or master's)",University,26,0.856748996,408,3,0,5,1,4,0,7,0,30,25,0,1,0,0,0,12/29/16 13:35
22,Female,Nordrhein-Westfalen,"Degree from a university of applied science (diploma, bachelor's or master's)",University,26,0.856748996,408,4,1,4,0,5,0,6,0,30,75,0,0,0,1,0,12/29/16 13:35
22,Female,Nordrhein-Westfalen,"Degree from a university of applied science (diploma, bachelor's or master's)",University,26,0.856748996,408,4,0,5,1,4,0,3,1,30,100,0,0,0,0,1,12/29/16 13:35
23,Male,Baden-Wuerttemberg,Degree in vocational education,Low,69,0.905911782,460,1,1,4,0,2,1,5,0,0,100,0,0,0,0,1,12/29/16 08:25
23,Male,Baden-Wuerttemberg,Degree in vocational education,Low,69,0.905911782,460,1,0,6,1,2,1,6,0,0,25,0,1,0,0,0,12/29/16 08:25
23,Male,Baden-Wuerttemberg,Degree in vocational education,Low,69,0.905911782,460,2,1,5,1,4,0,5,0,20,25,0,1,0,0,0,12/29/16 08:25
23,Male,Baden-Wuerttemberg,Degree in vocational education,Low,69,0.905911782,460,2,0,6,1,2,1,6,0,0,50,0,0,1,0,0,12/29/16 08:25
23,Male,Baden-Wuerttemberg,Degree in vocational education,Low,69,0.905911782,460,3,1,5,1,4,0,6,0,0,0,1,0,0,0,0,12/29/16 08:25
23,Male,Baden-Wuerttemberg,Degree in vocational education,Low,69,0.905911782,460,3,0,4,0,2,1,5,0,20,75,0,0,0,1,0,12/29/16 08:25
23,Male,Baden-Wuerttemberg,Degree in vocational education,Low,69,0.905911782,460,4,1,5,1,4,0,5,0,30,0,1,0,0,0,0,12/29/16 08:25
23,Male,Baden-Wuerttemberg,Degree in vocational education,Low,69,0.905911782,460,4,0,6,1,2,1,6,0,30,0,1,0,0,0,0,12/29/16 08:25
24,Male,Hessen,Intermediate school-leaving certificate,Medium,32,1.315266384,476,1,1,4,0,4,0,4,0,20,100,0,0,0,0,1,12/27/16 23:53
24,Male,Hessen,Intermediate school-leaving certificate,Medium,32,1.315266384,476,1,0,4,0,4,0,4,0,30,50,0,0,1,0,0,12/27/16 23:53
24,Male,Hessen,Intermediate school-leaving certificate,Medium,32,1.315266384,476,2,1,4,0,4,0,4,0,30,75,0,0,0,1,0,12/27/16 23:53
24,Male,Hessen,Intermediate school-leaving certificate,Medium,32,1.315266384,476,2,0,4,0,4,0,4,0,10,50,0,0,1,0,0,12/27/16 23:53
24,Male,Hessen,Intermediate school-leaving certificate,Medium,32,1.315266384,476,3,1,4,0,4,0,4,0,30,0,1,0,0,0,0,12/27/16 23:53
24,Male,Hessen,Intermediate school-leaving certificate,Medium,32,1.315266384,476,3,0,4,0,4,0,5,0,0,25,0,1,0,0,0,12/27/16 23:53
24,Male,Hessen,Intermediate school-leaving certificate,Medium,32,1.315266384,476,4,1,3,0,4,0,4,0,30,0,1,0,0,0,0,12/27/16 23:53
24,Male,Hessen,Intermediate school-leaving certificate,Medium,32,1.315266384,476,4,0,4,0,4,0,4,0,30,50,0,0,1,0,0,12/27/16 23:53
25,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,388,1,1,4,0,5,0,3,1,10,50,0,0,1,0,0,12/28/16 04:13
25,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,388,1,0,5,1,3,1,5,0,0,25,0,1,0,0,0,12/28/16 04:13
25,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,388,2,1,4,0,5,0,3,1,0,100,0,0,0,0,1,12/28/16 04:13
25,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,388,2,0,5,1,4,0,5,0,30,50,0,0,1,0,0,12/28/16 04:13
25,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,388,3,1,4,0,3,1,4,0,10,25,0,1,0,0,0,12/28/16 04:13
25,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,388,3,0,5,1,3,1,5,0,0,0,1,0,0,0,0,12/28/16 04:13
25,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,388,4,1,4,0,3,1,4,0,0,0,1,0,0,0,0,12/28/16 04:13
25,Male,Hessen,Entrance qualification for studies at universities of applied sciences,High,45,0.634669505,388,4,0,5,1,5,0,5,0,10,50,0,0,1,0,0,12/28/16 04:13
26,Male,Thueringen,Secondary school leaving certificate,Low,65,0.690768417,591,1,1,3,0,4,0,4,0,20,100,0,0,0,0,1,12/29/16 08:28
26,Male,Thueringen,Secondary school leaving certificate,Low,65,0.690768417,591,1,0,4,0,4,0,5,0,0,50,0,0,1,0,0,12/29/16 08:28
26,Male,Thueringen,Secondary school leaving certificate,Low,65,0.690768417,591,2,1,3,0,4,0,5,0,10,100,0,0,0,0,1,12/29/16 08:28
26,Male,Thueringen,Secondary school leaving certificate,Low,65,0.690768417,591,2,0,3,0,4,0,4,0,10,50,0,0,1,0,0,12/29/16 08:28
26,Male,Thueringen,Secondary school leaving certificate,Low,65,0.690768417,591,3,1,3,0,4,0,5,0,10,25,0,1,0,0,0,12/29/16 08:28
26,Male,Thueringen,Secondary school leaving certificate,Low,65,0.690768417,591,3,0,4,0,4,0,4,0,20,25,0,1,0,0,0,12/29/16 08:28
26,Male,Thueringen,Secondary school leaving certificate,Low,65,0.690768417,591,4,1,4,0,4,0,5,0,10,50,0,0,1,0,0,12/29/16 08:28
26,Male,Thueringen,Secondary school leaving certificate,Low,65,0.690768417,591,4,0,4,0,5,0,5,0,0,100,0,0,0,0,1,12/29/16 08:28
27,Male,Sachsen-Anhalt,High school diploma which allows for university entrance,High,66,0.817676252,484,1,1,6,1,2,1,7,0,30,50,0,0,1,0,0,12/27/16 08:45
27,Male,Sachsen-Anhalt,High school diploma which allows for university entrance,High,66,0.817676252,484,1,0,7,1,1,1,7,0,0,0,1,0,0,0,0,12/27/16 08:45
27,Male,Sachsen-Anhalt,High school diploma which allows for university entrance,High,66,0.817676252,484,2,1,7,1,1,1,2,1,10,25,0,1,0,0,0,12/27/16 08:45
27,Male,Sachsen-Anhalt,High school diploma which allows for university entrance,High,66,0.817676252,484,2,0,7,1,1,1,7,0,10,75,0,0,0,1,0,12/27/16 08:45
27,Male,Sachsen-Anhalt,High school diploma which allows for university entrance,High,66,0.817676252,484,3,1,6,1,1,1,7,0,30,25,0,1,0,0,0,12/27/16 08:45
27,Male,Sachsen-Anhalt,High school diploma which allows for university entrance,High,66,0.817676252,484,3,0,7,1,1,1,6,0,10,75,0,0,0,1,0,12/27/16 08:45
27,Male,Sachsen-Anhalt,High school diploma which allows for university entrance,High,66,0.817676252,484,4,1,7,1,1,1,7,0,20,50,0,0,1,0,0,12/27/16 08:45
27,Male,Sachsen-Anhalt,High school diploma which allows for university entrance,High,66,0.817676252,484,4,0,,,,,,,10,75,0,0,0,1,0,12/27/16 08:45
28,Male,Hessen,Degree in vocational education,Low,67,0.394143586,300,1,1,3,0,3,1,2,1,10,100,0,0,0,0,1,12/27/16 16:24
28,Male,Hessen,Degree in vocational education,Low,67,0.394143586,300,1,0,4,0,2,1,2,1,0,50,0,0,1,0,0,12/27/16 16:24
28,Male,Hessen,Degree in vocational education,Low,67,0.394143586,300,2,1,4,0,6,0,5,0,10,75,0,0,0,1,0,12/27/16 16:24
28,Male,Hessen,Degree in vocational education,Low,67,0.394143586,300,2,0,4,0,2,1,2,1,10,100,0,0,0,0,1,12/27/16 16:24
28,Male,Hessen,Degree in vocational education,Low,67,0.394143586,300,3,1,4,0,3,1,2,1,10,75,0,0,0,1,0,12/27/16 16:24
28,Male,Hessen,Degree in vocational education,Low,67,0.394143586,300,3,0,5,1,6,0,6,0,10,100,0,0,0,0,1,12/27/16 16:24
28,Male,Hessen,Degree in vocational education,Low,67,0.394143586,300,4,1,4,0,2,1,2,1,0,75,0,0,0,1,0,12/27/16 16:24
28,Male,Hessen,Degree in vocational education,Low,67,0.394143586,300,4,0,4,0,2,1,2,1,10,100,0,0,0,0,1,12/27/16 16:24
29,Male,Bayern,Degree in vocational education,Low,70,0.687467566,408,1,1,4,0,5,0,3,1,30,100,0,0,0,0,1,12/29/16 08:36
29,Male,Bayern,Degree in vocational education,Low,70,0.687467566,408,1,0,5,1,2,1,5,0,20,100,0,0,0,0,1,12/29/16 08:36
29,Male,Bayern,Degree in vocational education,Low,70,0.687467566,408,2,1,4,0,4,0,4,0,30,50,0,0,1,0,0,12/29/16 08:36
29,Male,Bayern,Degree in vocational education,Low,70,0.687467566,408,2,0,5,1,4,0,5,0,30,0,1,0,0,0,0,12/29/16 08:36
29,Male,Bayern,Degree in vocational education,Low,70,0.687467566,408,3,1,5,1,4,0,4,0,10,75,0,0,0,1,0,12/29/16 08:36
29,Male,Bayern,Degree in vocational education,Low,70,0.687467566,408,3,0,5,1,3,1,5,0,10,25,0,1,0,0,0,12/29/16 08:36
29,Male,Bayern,Degree in vocational education,Low,70,0.687467566,408,4,1,4,0,4,0,4,0,30,100,0,0,0,0,1,12/29/16 08:36
29,Male,Bayern,Degree in vocational education,Low,70,0.687467566,408,4,0,4,0,4,0,5,0,30,50,0,0,1,0,0,12/29/16 08:36
30,Female,Nordrhein-Westfalen,Degree in vocational education,Low,62,0.813469199,1481,1,1,4,0,5,0,3,1,20,75,0,0,0,1,0,12/23/16 13:43
30,Female,Nordrhein-Westfalen,Degree in vocational education,Low,62,0.813469199,1481,1,0,5,1,5,0,6,0,20,75,0,0,0,1,0,12/23/16 13:43
30,Female,Nordrhein-Westfalen,Degree in vocational education,Low,62,0.813469199,1481,2,1,4,0,5,0,5,0,30,100,0,0,0,0,1,12/23/16 13:43
30,Female,Nordrhein-Westfalen,Degree in vocational education,Low,62,0.813469199,1481,2,0,4,0,5,0,5,0,10,75,0,0,0,1,0,12/23/16 13:43
30,Female,Nordrhein-Westfalen,Degree in vocational education,Low,62,0.813469199,1481,3,1,4,0,5,0,4,0,10,100,0,0,0,0,1,12/23/16 13:43
30,Female,Nordrhein-Westfalen,Degree in vocational education,Low,62,0.813469199,1481,3,0,5,1,5,0,4,0,0,0,1,0,0,0,0,12/23/16 13:43
30,Female,Nordrhein-Westfalen,Degree in vocational education,Low,62,0.813469199,1481,4,1,4,0,5,0,5,0,30,25,0,1,0,0,0,12/23/16 13:43
30,Female,Nordrhein-Westfalen,Degree in vocational education,Low,62,0.813469199,1481,4,0,5,1,6,0,5,0,20,25,0,1,0,0,0,12/23/16 13:43
31,Female,Niedersachsen,Degree in vocational education,Low,65,0.530359552,419,1,1,4,0,4,0,4,0,0,50,0,0,1,0,0,12/29/16 11:08
31,Female,Niedersachsen,Degree in vocational education,Low,65,0.530359552,419,1,0,4,0,4,0,4,0,0,0,1,0,0,0,0,12/29/16 11:08
31,Female,Niedersachsen,Degree in vocational education,Low,65,0.530359552,419,2,1,4,0,5,0,4,0,10,100,0,0,0,0,1,12/29/16 11:08
31,Female,Niedersachsen,Degree in vocational education,Low,65,0.530359552,419,2,0,4,0,4,0,4,0,0,25,0,1,0,0,0,12/29/16 11:08
31,Female,Niedersachsen,Degree in vocational education,Low,65,0.530359552,419,3,1,4,0,5,0,4,0,10,100,0,0,0,0,1,12/29/16 11:08
31,Female,Niedersachsen,Degree in vocational education,Low,65,0.530359552,419,3,0,4,0,4,0,4,0,0,100,0,0,0,0,1,12/29/16 11:08
31,Female,Niedersachsen,Degree in vocational education,Low,65,0.530359552,419,4,1,4,0,5,0,5,0,30,0,1,0,0,0,0,12/29/16 11:08
31,Female,Niedersachsen,Degree in vocational education,Low,65,0.530359552,419,4,0,4,0,5,0,4,0,0,0,1,0,0,0,0,12/29/16 11:08
32,Male,Brandenburg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,36,1.579552376,277,1,1,1,0,4,0,4,0,20,75,0,0,0,1,0,12/28/16 04:22
32,Male,Brandenburg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,36,1.579552376,277,1,0,1,0,4,0,4,0,30,50,0,0,1,0,0,12/28/16 04:22
32,Male,Brandenburg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,36,1.579552376,277,2,1,1,0,4,0,4,0,30,25,0,1,0,0,0,12/28/16 04:22
32,Male,Brandenburg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,36,1.579552376,277,2,0,3,0,4,0,4,0,30,100,0,0,0,0,1,12/28/16 04:22
32,Male,Brandenburg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,36,1.579552376,277,3,1,1,0,4,0,4,0,20,25,0,1,0,0,0,12/28/16 04:22
32,Male,Brandenburg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,36,1.579552376,277,3,0,1,0,4,0,4,0,20,0,1,0,0,0,0,12/28/16 04:22
32,Male,Brandenburg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,36,1.579552376,277,4,1,1,0,4,0,4,0,0,50,0,0,1,0,0,12/28/16 04:22
32,Male,Brandenburg,"Degree from a university of applied science (diploma, bachelor's or master's)",University,36,1.579552376,277,4,0,5,1,4,0,4,0,30,75,0,0,0,1,0,12/28/16 04:22
33,Female,Nordrhein-Westfalen,Degree in vocational education,Low,67,0.440399447,1724,1,1,6,1,1,1,6,0,30,50,0,0,1,0,0,12/29/16 22:28
33,Female,Nordrhein-Westfalen,Degree in vocational education,Low,67,0.440399447,1724,1,0,6,1,3,1,4,0,30,50,0,0,1,0,0,12/29/16 22:28
33,Female,Nordrhein-Westfalen,Degree in vocational education,Low,67,0.440399447,1724,2,1,6,1,1,1,6,0,30,50,0,0,1,0,0,12/29/16 22:28
33,Female,Nordrhein-Westfalen,Degree in vocational education,Low,67,0.440399447,1724,2,0,6,1,1,1,6,0,0,75,0,0,0,1,0,12/29/16 22:28
33,Female,Nordrhein-Westfalen,Degree in vocational education,Low,67,0.440399447,1724,3,1,3,0,1,1,7,0,20,75,0,0,0,1,0,12/29/16 22:28
33,Female,Nordrhein-Westfalen,Degree in vocational education,Low,67,0.440399447,1724,3,0,7,1,1,1,7,0,10,50,0,0,1,0,0,12/29/16 22:28
33,Female,Nordrhein-Westfalen,Degree in vocational education,Low,67,0.440399447,1724,4,1,4,0,1,1,6,0,0,0,1,0,0,0,0,12/29/16 22:28
33,Female,Nordrhein-Westfalen,Degree in vocational education,Low,67,0.440399447,1724,4,0,7,1,1,1,7,0,20,0,1,0,0,0,0,12/29/16 22:28
34,Male,Nordrhein-Westfalen,Secondary school leaving certificate,Low,20,0.950320675,1432,1,1,4,0,4,0,3,1,20,0,1,0,0,0,0,12/29/16 16:40
34,Male,Nordrhein-Westfalen,Secondary school leaving certificate,Low,20,0.950320675,1432,1,0,7,1,1,1,1,1,0,0,1,0,0,0,0,12/29/16 16:40
34,Male,Nordrhein-Westfalen,Secondary school leaving certificate,Low,20,0.950320675,1432,2,1,4,0,4,0,4,0,30,0,1,0,0,0,0,12/29/16 16:40
34,Male,Nordrhein-Westfalen,Secondary school leaving certificate,Low,20,0.950320675,1432,2,0,7,1,1,1,1,1,0,75,0,0,0,1,0,12/29/16 16:40
34,Male,Nordrhein-Westfalen,Secondary school leaving certificate,Low,20,0.950320675,1432,3,1,4,0,1,1,4,0,0,0,1,0,0,0,0,12/29/16 16:40
34,Male,Nordrhein-Westfalen,Secondary school leaving certificate,Low,20,0.950320675,1432,3,0,1,0,1,1,1,1,0,50,0,0,1,0,0,12/29/16 16:40
34,Male,Nordrhein-Westfalen,Secondary school leaving certificate,Low,20,0.950320675,1432,4,1,5,1,1,1,3,1,20,75,0,0,0,1,0,12/29/16 16:40
34,Male,Nordrhein-Westfalen,Secondary school leaving certificate,Low,20,0.950320675,1432,4,0,7,1,1,1,3,1,10,100,0,0,0,0,1,12/29/16 16:40
35,Female,Niedersachsen,Degree in vocational education,Low,46,1.086779799,314,1,1,4,0,4,0,5,0,30,25,0,1,0,0,0,12/29/16 13:02
35,Female,Niedersachsen,Degree in vocational education,Low,46,1.086779799,314,1,0,4,0,4,0,5,0,30,0,1,0,0,0,0,12/29/16 13:02
35,Female,Niedersachsen,Degree in vocational education,Low,46,1.086779799,314,2,1,4,0,4,0,5,0,30,0,1,0,0,0,0,12/29/16 13:02
35,Female,Niedersachsen,Degree in vocational education,Low,46,1.086779799,314,2,0,4,0,4,0,5,0,10,75,0,0,0,1,0,12/29/16 13:02
35,Female,Niedersachsen,Degree in vocational education,Low,46,1.086779799,314,3,1,4,0,4,0,5,0,30,75,0,0,0,1,0,12/29/16 13:02
35,Female,Niedersachsen,Degree in vocational education,Low,46,1.086779799,314,3,0,4,0,4,0,5,0,0,0,1,0,0,0,0,12/29/16 13:02
35,Female,Niedersachsen,Degree in vocational education,Low,46,1.086779799,314,4,1,4,0,4,0,5,0,30,0,1,0,0,0,0,12/29/16 13:02
35,Female,Niedersachsen,Degree in vocational education,Low,46,1.086779799,314,4,0,4,0,4,0,4,0,30,75,0,0,0,1,0,12/29/16 13:02
36,Female,Sachsen,High school diploma which allows for university entrance,High,31,0.538356655,267,1,1,2,0,4,0,2,1,30,0,1,0,0,0,0,12/29/16 02:54
36,Female,Sachsen,High school diploma which allows for university entrance,High,31,0.538356655,267,1,0,2,0,4,0,2,1,10,0,1,0,0,0,0,12/29/16 02:54
36,Female,Sachsen,High school diploma which allows for university entrance,High,31,0.538356655,267,2,1,2,0,4,0,2,1,10,25,0,1,0,0,0,12/29/16 02:54
36,Female,Sachsen,High school diploma which allows for university entrance,High,31,0.538356655,267,2,0,2,0,4,0,2,1,30,50,0,0,1,0,0,12/29/16 02:54
36,Female,Sachsen,High school diploma which allows for university entrance,High,31,0.538356655,267,3,1,2,0,4,0,2,1,10,50,0,0,1,0,0,12/29/16 02:54
36,Female,Sachsen,High school diploma which allows for university entrance,High,31,0.538356655,267,3,0,2,0,4,0,2,1,0,50,0,0,1,0,0,12/29/16 02:54
36,Female,Sachsen,High school diploma which allows for university entrance,High,31,0.538356655,267,4,1,2,0,4,0,2,1,10,100,0,0,0,0,1,12/29/16 02:54
36,Female,Sachsen,High school diploma which allows for university entrance,High,31,0.538356655,267,4,0,2,0,4,0,2,1,10,100,0,0,0,0,1,12/29/16 02:54
37,Female,Bayern,"Degree from a university of applied science (diploma, bachelor's or master's)",University,48,1.198621977,567,1,1,5,1,4,0,4,0,20,0,1,0,0,0,0,12/28/16 11:55
37,Female,Bayern,"Degree from a university of applied science (diploma, bachelor's or master's)",University,48,1.198621977,567,1,0,6,1,2,1,5,0,20,100,0,0,0,0,1,12/28/16 11:55
37,Female,Bayern,"Degree from a university of applied science (diploma, bachelor's or master's)",University,48,1.198621977,567,2,1,5,1,4,0,5,0,20,50,0,0,1,0,0,12/28/16 11:55
37,Female,Bayern,"Degree from a university of applied science (diploma, bachelor's or master's)",University,48,1.198621977,567,2,0,5,1,3,1,5,0,0,75,0,0,0,1,0,12/28/16 11:55
37,Female,Bayern,"Degree from a university of applied science (diploma, bachelor's or master's)",University,48,1.198621977,567,3,1,5,1,4,0,4,0,30,50,0,0,1,0,0,12/28/16 11:55
37,Female,Bayern,"Degree from a university of applied science (diploma, bachelor's or master's)",University,48,1.198621977,567,3,0,5,1,5,0,6,0,0,25,0,1,0,0,0,12/28/16 11:55
37,Female,Bayern,"Degree from a university of applied science (diploma, bachelor's or master's)",University,48,1.198621977,567,4,1,3,0,5,0,3,1,30,0,1,0,0,0,0,12/28/16 11:55
37,Female,Bayern,"Degree from a university of applied science (diploma, bachelor's or master's)",University,48,1.198621977,567,4,0,3,0,3,1,5,0,10,25,0,1,0,0,0,12/28/16 11:55
38,Female,Baden-Wuerttemberg,Intermediate school-leaving certificate,Medium,56,2.131148914,155,1,1,1,0,6,0,6,0,30,0,1,0,0,0,0,12/29/16 11:58
38,Female,Baden-Wuerttemberg,Intermediate school-leaving certificate,Medium,56,2.131148914,155,1,0,1,0,6,0,6,0,20,75,0,0,0,1,0,12/29/16 11:58
38,Female,Baden-Wuerttemberg,Intermediate school-leaving certificate,Medium,56,2.131148914,155,2,1,1,0,6,0,1,1,30,75,0,0,0,1,0,12/29/16 11:58
38,Female,Baden-Wuerttemberg,Intermediate school-leaving certificate,Medium,56,2.131148914,155,2,0,1,0,6,0,1,1,0,0,1,0,0,0,0,12/29/16 11:58
38,Female,Baden-Wuerttemberg,Intermediate school-leaving certificate,Medium,56,2.131148914,155,3,1,1,0,7,0,1,1,20,50,0,0,1,0,0,12/29/16 11:58
38,Female,Baden-Wuerttemberg,Intermediate school-leaving certificate,Medium,56,2.131148914,155,3,0,1,0,7,0,1,1,0,0,1,0,0,0,0,12/29/16 11:58
38,Female,Baden-Wuerttemberg,Intermediate school-leaving certificate,Medium,56,2.131148914,155,4,1,1,0,7,0,1,1,20,75,0,0,0,1,0,12/29/16 11:58
38,Female,Baden-Wuerttemberg,Intermediate school-leaving certificate,Medium,56,2.131148914,155,4,0,1,0,7,0,1,1,10,75,0,0,0,1,0,12/29/16 11:58
39,Male,Bremen,High school diploma which allows for university entrance,High,31,0.529185695,324,1,1,4,0,1,1,4,0,10,0,1,0,0,0,0,12/23/16 09:31
39,Male,Bremen,High school diploma which allows for university entrance,High,31,0.529185695,324,1,0,5,1,1,1,1,1,0,100,0,0,0,0,1,12/23/16 09:31
39,Male,Bremen,High school diploma which allows for university entrance,High,31,0.529185695,324,2,1,2,0,5,0,5,0,20,25,0,1,0,0,0,12/23/16 09:31
39,Male,Bremen,High school diploma which allows for university entrance,High,31,0.529185695,324,2,0,6,1,1,1,6,0,20,0,1,0,0,0,0,12/23/16 09:31
39,Male,Bremen,High school diploma which allows for university entrance,High,31,0.529185695,324,3,1,5,1,3,1,5,0,20,50,0,0,1,0,0,12/23/16 09:31
39,Male,Bremen,High school diploma which allows for university entrance,High,31,0.529185695,324,3,0,5,1,3,1,5,0,0,50,0,0,1,0,0,12/23/16 09:31
39,Male,Bremen,High school diploma which allows for university entrance,High,31,0.529185695,324,4,1,4,0,2,1,2,1,10,50,0,0,1,0,0,12/23/16 09:31
39,Male,Bremen,High school diploma which allows for university entrance,High,31,0.529185695,324,4,0,5,1,1,1,6,0,20,100,0,0,0,0,1,12/23/16 09:31
40,Male,Schleswig-Holstein,"University degree (diploma, bachelor's or master's)",University,37,0.823156549,262,1,1,4,0,4,0,6,0,10,25,0,1,0,0,0,12/23/16 11:25
40,Male,Schleswig-Holstein,"University degree (diploma, bachelor's or master's)",University,37,0.823156549,262,1,0,4,0,6,0,5,0,30,50,0,0,1,0,0,12/23/16 11:25
40,Male,Schleswig-Holstein,"University degree (diploma, bachelor's or master's)",University,37,0.823156549,262,2,1,4,0,4,0,7,0,20,25,0,1,0,0,0,12/23/16 11:25
40,Male,Schleswig-Holstein,"University degree (diploma, bachelor's or master's)",University,37,0.823156549,262,2,0,5,1,6,0,6,0,0,100,0,0,0,0,1,12/23/16 11:25
40,Male,Schleswig-Holstein,"University degree (diploma, bachelor's or master's)",University,37,0.823156549,262,3,1,2,0,6,0,6,0,20,0,1,0,0,0,0,12/23/16 11:25
40,Male,Schleswig-Holstein,"University degree (diploma, bachelor's or master's)",University,37,0.823156549,262,3,0,5,1,2,1,6,0,0,50,0,0,1,0,0,12/23/16 11:25
